x1,x2,operacion,resultado
48,74,-,-26.0
12,13,+,25.0
27,69,+,96.0
18,57,*,1026.0
46,88,*,4048.0
99,53,/,1.8679245283018868
7,35,+,42.0
44,38,-,6.0
62,50,*,3100.0
86,53,-,33.0
60,82,+,142.0
8,95,-,-87.0
83,31,/,2.6774193548387095
92,44,*,4048.0
11,44,*,484.0
2,48,+,50.0
60,10,+,70.0
61,45,+,106.0
42,35,*,1470.0
28,45,+,73.0
72,21,/,3.4285714285714284
89,49,-,40.0
8,28,*,224.0
15,83,/,0.18072289156626506
28,24,+,52.0
92,25,-,67.0
61,29,*,1769.0
89,24,-,65.0
41,95,+,136.0
82,18,-,64.0
53,13,+,66.0
15,84,+,99.0
45,11,+,56.0
44,15,/,2.933333333333333
17,56,+,73.0
35,18,*,630.0
68,55,*,3740.0
67,82,*,5494.0
44,34,*,1496.0
19,34,*,646.0
56,52,*,2912.0
30,88,+,118.0
65,47,+,112.0
95,44,/,2.159090909090909
4,100,*,400.0
94,1,-,93.0
92,65,+,157.0
27,55,/,0.4909090909090909
56,49,-,7.0
43,44,-,-1.0
25,83,+,108.0
7,75,+,82.0
40,36,/,1.1111111111111112
24,45,*,1080.0
100,8,-,92.0
64,93,/,0.6881720430107527
73,24,*,1752.0
99,39,-,60.0
45,52,+,97.0
57,32,/,1.78125
24,21,/,1.1428571428571428
100,66,+,166.0
86,86,/,1.0
32,40,*,1280.0
62,60,-,2.0
54,5,/,10.8
20,8,+,28.0
69,40,-,29.0
67,42,*,2814.0
6,15,+,21.0
70,50,-,20.0
62,20,/,3.1
96,94,/,1.0212765957446808
32,81,/,0.3950617283950617
21,22,*,462.0
76,38,-,38.0
63,40,-,23.0
17,41,*,697.0
20,8,*,160.0
16,81,+,97.0
10,8,-,2.0
21,12,+,33.0
55,77,*,4235.0
62,76,/,0.8157894736842105
78,83,+,161.0
23,89,-,-66.0
49,4,+,53.0
62,53,-,9.0
77,7,-,70.0
6,6,-,0.0
69,38,*,2622.0
24,92,*,2208.0
12,75,*,900.0
97,90,-,7.0
12,12,/,1.0
41,77,+,118.0
19,19,+,38.0
40,68,*,2720.0
7,3,/,2.3333333333333335
35,8,*,280.0
49,87,/,0.5632183908045977
8,83,/,0.0963855421686747
68,95,/,0.7157894736842105
1,34,/,0.029411764705882353
81,81,+,162.0
79,22,+,101.0
26,46,+,72.0
62,76,-,-14.0
34,83,+,117.0
9,66,-,-57.0
14,89,*,1246.0
88,72,*,6336.0
15,59,/,0.2542372881355932
58,31,+,89.0
17,73,/,0.2328767123287671
67,83,*,5561.0
1,21,/,0.047619047619047616
1,78,/,0.01282051282051282
28,36,*,1008.0
25,83,-,-58.0
78,71,+,149.0
36,100,-,-64.0
18,12,/,1.5
92,96,/,0.9583333333333334
100,40,/,2.5
17,7,-,10.0
42,62,-,-20.0
19,73,-,-54.0
12,74,*,888.0
62,5,-,57.0
66,52,-,14.0
68,40,/,1.7
80,72,/,1.1111111111111112
74,11,*,814.0
80,73,/,1.095890410958904
34,55,/,0.6181818181818182
90,45,-,45.0
63,81,*,5103.0
9,87,*,783.0
42,47,*,1974.0
11,83,-,-72.0
100,57,/,1.7543859649122806
30,4,*,120.0
21,28,/,0.75
41,95,/,0.43157894736842106
27,97,+,124.0
24,89,/,0.2696629213483146
67,30,+,97.0
34,28,/,1.2142857142857142
71,87,+,158.0
2,14,*,28.0
68,32,-,36.0
76,71,-,5.0
97,22,-,75.0
48,49,-,-1.0
36,72,*,2592.0
11,65,+,76.0
17,12,*,204.0
99,83,*,8217.0
86,7,/,12.285714285714286
95,71,*,6745.0
65,32,*,2080.0
98,10,*,980.0
35,7,-,28.0
39,84,*,3276.0
58,89,*,5162.0
77,30,+,107.0
56,40,/,1.4
54,63,*,3402.0
55,21,+,76.0
81,89,*,7209.0
63,7,+,70.0
39,13,*,507.0
91,18,+,109.0
15,61,*,915.0
70,38,*,2660.0
95,65,/,1.4615384615384615
66,71,/,0.9295774647887324
46,37,/,1.2432432432432432
16,3,*,48.0
73,53,/,1.3773584905660377
4,43,/,0.09302325581395349
88,83,/,1.0602409638554218
43,18,*,774.0
28,73,*,2044.0
51,40,+,91.0
12,97,+,109.0
2,92,-,-90.0
67,46,/,1.4565217391304348
57,7,/,8.142857142857142
4,67,-,-63.0
57,66,-,-9.0
9,84,*,756.0
4,69,+,73.0
75,14,-,61.0
9,32,/,0.28125
9,39,+,48.0
39,6,/,6.5
31,75,+,106.0
59,17,*,1003.0
80,99,*,7920.0
62,30,/,2.066666666666667
48,41,-,7.0
68,90,*,6120.0
80,34,/,2.3529411764705883
28,20,+,48.0
82,66,*,5412.0
63,88,+,151.0
86,2,-,84.0
23,8,*,184.0
56,72,-,-16.0
45,79,-,-34.0
72,93,/,0.7741935483870968
96,2,-,94.0
21,8,-,13.0
55,96,/,0.5729166666666666
22,29,*,638.0
83,88,-,-5.0
29,45,-,-16.0
99,100,-,-1.0
48,24,*,1152.0
45,1,*,45.0
94,59,/,1.5932203389830508
42,10,/,4.2
43,73,/,0.589041095890411
64,84,/,0.7619047619047619
5,20,-,-15.0
29,96,+,125.0
99,95,-,4.0
13,27,*,351.0
54,82,-,-28.0
29,99,-,-70.0
8,28,-,-20.0
48,46,/,1.0434782608695652
26,54,*,1404.0
29,90,/,0.32222222222222224
3,22,+,25.0
47,88,-,-41.0
71,20,+,91.0
79,18,*,1422.0
15,17,/,0.8823529411764706
79,35,*,2765.0
29,67,-,-38.0
79,74,+,153.0
62,38,/,1.631578947368421
83,65,/,1.2769230769230768
98,44,+,142.0
19,17,/,1.1176470588235294
54,60,*,3240.0
14,16,/,0.875
46,32,/,1.4375
2,43,*,86.0
86,60,+,146.0
36,23,/,1.565217391304348
83,97,+,180.0
44,78,*,3432.0
4,87,*,348.0
89,18,-,71.0
51,48,*,2448.0
46,12,+,58.0
6,94,*,564.0
47,81,/,0.5802469135802469
34,53,+,87.0
5,71,/,0.07042253521126761
83,52,*,4316.0
76,70,-,6.0
43,87,/,0.4942528735632184
11,23,-,-12.0
62,38,*,2356.0
95,68,+,163.0
45,52,+,97.0
84,84,+,168.0
92,69,-,23.0
61,93,-,-32.0
54,21,/,2.5714285714285716
89,18,+,107.0
96,76,*,7296.0
91,30,/,3.033333333333333
89,55,/,1.6181818181818182
79,7,*,553.0
79,26,*,2054.0
63,90,+,153.0
19,18,+,37.0
91,35,/,2.6
86,63,*,5418.0
7,88,/,0.07954545454545454
13,42,-,-29.0
50,26,-,24.0
20,51,+,71.0
24,68,+,92.0
41,50,/,0.82
5,9,+,14.0
18,19,-,-1.0
35,22,+,57.0
43,53,-,-10.0
3,19,/,0.15789473684210525
98,75,-,23.0
23,84,/,0.27380952380952384
22,65,*,1430.0
93,98,*,9114.0
2,26,-,-24.0
11,88,/,0.125
77,33,*,2541.0
47,88,-,-41.0
49,61,+,110.0
7,33,/,0.21212121212121213
65,84,*,5460.0
83,3,+,86.0
10,58,+,68.0
91,16,*,1456.0
63,91,-,-28.0
30,92,/,0.32608695652173914
97,23,-,74.0
68,18,*,1224.0
95,37,/,2.5675675675675675
74,78,*,5772.0
87,73,+,160.0
62,98,/,0.6326530612244898
21,83,+,104.0
24,8,/,3.0
76,20,*,1520.0
92,80,+,172.0
7,87,-,-80.0
35,62,*,2170.0
43,54,*,2322.0
37,16,*,592.0
9,43,/,0.20930232558139536
83,35,+,118.0
1,82,+,83.0
67,19,+,86.0
35,49,-,-14.0
48,1,*,48.0
58,95,/,0.6105263157894737
67,60,+,127.0
66,91,/,0.7252747252747253
73,93,*,6789.0
34,64,*,2176.0
41,9,-,32.0
46,64,-,-18.0
46,31,*,1426.0
90,22,-,68.0
36,53,*,1908.0
47,34,/,1.3823529411764706
7,37,+,44.0
12,57,+,69.0
14,14,-,0.0
52,67,/,0.7761194029850746
19,61,/,0.3114754098360656
96,26,+,122.0
21,91,+,112.0
50,66,+,116.0
38,9,+,47.0
55,2,+,57.0
71,55,*,3905.0
64,11,-,53.0
100,40,+,140.0
19,2,*,38.0
12,47,-,-35.0
9,10,+,19.0
60,25,*,1500.0
77,42,+,119.0
29,86,*,2494.0
51,23,/,2.217391304347826
67,34,+,101.0
82,45,+,127.0
10,43,-,-33.0
5,12,+,17.0
52,93,+,145.0
34,67,-,-33.0
83,63,/,1.3174603174603174
52,66,+,118.0
3,58,+,61.0
19,90,+,109.0
63,50,*,3150.0
95,46,-,49.0
47,54,/,0.8703703703703703
71,79,+,150.0
72,83,/,0.8674698795180723
87,44,-,43.0
76,13,*,988.0
36,59,/,0.6101694915254238
83,23,+,106.0
9,73,*,657.0
52,29,+,81.0
30,1,*,30.0
22,44,/,0.5
18,3,-,15.0
77,89,+,166.0
55,58,+,113.0
68,73,+,141.0
62,32,/,1.9375
90,25,/,3.6
49,30,-,19.0
29,39,+,68.0
55,47,+,102.0
61,84,+,145.0
11,8,-,3.0
74,87,/,0.8505747126436781
41,83,*,3403.0
12,48,-,-36.0
65,14,*,910.0
70,95,+,165.0
44,61,/,0.7213114754098361
51,70,/,0.7285714285714285
54,20,*,1080.0
95,30,/,3.1666666666666665
47,35,*,1645.0
33,98,-,-65.0
64,92,/,0.6956521739130435
23,71,+,94.0
41,61,-,-20.0
46,58,*,2668.0
19,32,/,0.59375
97,69,/,1.4057971014492754
96,84,-,12.0
93,43,+,136.0
49,31,+,80.0
81,50,-,31.0
78,9,*,702.0
77,67,-,10.0
41,30,/,1.3666666666666667
44,82,*,3608.0
80,57,-,23.0
19,82,/,0.23170731707317074
19,90,*,1710.0
78,32,/,2.4375
82,83,+,165.0
98,91,*,8918.0
96,31,-,65.0
85,82,-,3.0
25,89,*,2225.0
6,16,-,-10.0
7,44,*,308.0
56,67,/,0.835820895522388
66,16,-,50.0
92,21,+,113.0
96,89,/,1.0786516853932584
83,97,/,0.8556701030927835
66,2,/,33.0
6,92,/,0.06521739130434782
57,28,+,85.0
52,77,*,4004.0
73,91,+,164.0
31,74,+,105.0
53,79,-,-26.0
73,65,*,4745.0
33,15,*,495.0
82,18,-,64.0
4,37,+,41.0
77,90,+,167.0
68,97,+,165.0
38,80,+,118.0
69,90,+,159.0
27,53,/,0.5094339622641509
54,98,+,152.0
71,36,/,1.9722222222222223
59,2,/,29.5
57,3,*,171.0
91,93,*,8463.0
27,20,*,540.0
50,1,*,50.0
90,66,+,156.0
42,90,-,-48.0
16,77,*,1232.0
83,55,-,28.0
32,83,*,2656.0
44,9,/,4.888888888888889
65,53,/,1.2264150943396226
44,56,/,0.7857142857142857
15,50,+,65.0
5,71,/,0.07042253521126761
17,51,*,867.0
53,68,/,0.7794117647058824
46,55,*,2530.0
42,76,*,3192.0
36,63,+,99.0
57,37,-,20.0
26,22,-,4.0
90,74,/,1.2162162162162162
83,96,+,179.0
17,20,/,0.85
25,1,+,26.0
46,74,/,0.6216216216216216
39,84,-,-45.0
48,50,-,-2.0
39,91,*,3549.0
99,21,+,120.0
9,33,*,297.0
23,51,-,-28.0
86,14,-,72.0
86,94,*,8084.0
68,31,+,99.0
8,85,*,680.0
9,68,/,0.1323529411764706
34,26,*,884.0
7,12,-,-5.0
13,75,*,975.0
29,79,/,0.3670886075949367
61,26,*,1586.0
76,13,-,63.0
37,5,+,42.0
15,87,-,-72.0
98,18,/,5.444444444444445
56,30,+,86.0
34,37,/,0.918918918918919
91,58,-,33.0
87,83,-,4.0
74,7,-,67.0
73,85,*,6205.0
30,24,-,6.0
91,58,*,5278.0
1,46,-,-45.0
70,46,/,1.5217391304347827
5,5,-,0.0
50,79,/,0.6329113924050633
40,83,-,-43.0
73,97,-,-24.0
22,89,+,111.0
90,69,*,6210.0
61,72,/,0.8472222222222222
59,85,+,144.0
48,29,-,19.0
16,58,-,-42.0
51,54,/,0.9444444444444444
90,43,/,2.0930232558139537
77,19,/,4.052631578947368
27,45,*,1215.0
96,48,-,48.0
32,66,-,-34.0
29,4,+,33.0
18,98,/,0.1836734693877551
13,23,/,0.5652173913043478
85,64,*,5440.0
47,30,/,1.5666666666666667
99,2,*,198.0
15,10,*,150.0
5,66,+,71.0
5,46,*,230.0
17,96,+,113.0
63,41,*,2583.0
27,2,-,25.0
15,4,-,11.0
73,13,-,60.0
58,71,*,4118.0
25,63,/,0.3968253968253968
16,90,/,0.17777777777777778
74,70,+,144.0
35,32,-,3.0
6,55,/,0.10909090909090909
37,73,-,-36.0
6,88,-,-82.0
86,29,/,2.9655172413793105
19,6,/,3.1666666666666665
59,85,*,5015.0
31,31,+,62.0
87,12,*,1044.0
44,32,/,1.375
85,91,/,0.9340659340659341
60,16,*,960.0
54,65,/,0.8307692307692308
15,17,/,0.8823529411764706
88,43,-,45.0
35,77,-,-42.0
97,67,-,30.0
68,27,-,41.0
77,87,*,6699.0
100,82,/,1.2195121951219512
95,47,-,48.0
43,98,+,141.0
44,48,+,92.0
39,49,-,-10.0
87,48,*,4176.0
57,37,-,20.0
94,17,/,5.529411764705882
20,59,*,1180.0
21,38,+,59.0
50,95,-,-45.0
31,29,*,899.0
16,37,*,592.0
51,71,*,3621.0
74,17,+,91.0
100,31,+,131.0
26,71,-,-45.0
43,13,+,56.0
37,7,*,259.0
76,24,/,3.1666666666666665
11,8,/,1.375
29,29,-,0.0
58,78,/,0.7435897435897436
18,67,*,1206.0
87,78,-,9.0
27,7,-,20.0
61,20,/,3.05
93,47,/,1.9787234042553192
49,34,*,1666.0
52,54,+,106.0
68,31,-,37.0
34,68,-,-34.0
30,75,-,-45.0
31,35,+,66.0
71,74,-,-3.0
5,47,-,-42.0
48,2,*,96.0
21,18,*,378.0
61,21,/,2.9047619047619047
7,36,-,-29.0
34,54,-,-20.0
29,65,/,0.4461538461538462
64,55,/,1.1636363636363636
17,10,/,1.7
23,49,+,72.0
63,25,+,88.0
62,60,-,2.0
52,74,-,-22.0
39,4,-,35.0
74,54,-,20.0
58,27,*,1566.0
83,53,+,136.0
64,15,*,960.0
12,44,/,0.2727272727272727
69,6,-,63.0
35,91,-,-56.0
41,49,+,90.0
72,29,/,2.4827586206896552
74,87,*,6438.0
2,42,+,44.0
4,94,+,98.0
18,62,-,-44.0
91,60,*,5460.0
35,42,*,1470.0
9,90,*,810.0
75,45,-,30.0
40,11,+,51.0
84,41,/,2.048780487804878
4,90,*,360.0
96,76,+,172.0
38,30,*,1140.0
82,56,*,4592.0
33,25,/,1.32
92,23,-,69.0
12,96,*,1152.0
33,48,*,1584.0
73,45,+,118.0
65,27,/,2.4074074074074074
86,44,/,1.9545454545454546
28,17,+,45.0
90,74,-,16.0
81,95,-,-14.0
59,63,+,122.0
88,90,-,-2.0
30,77,+,107.0
66,98,/,0.673469387755102
40,40,*,1600.0
25,69,+,94.0
26,84,+,110.0
96,47,*,4512.0
26,93,+,119.0
87,66,+,153.0
81,40,*,3240.0
100,39,*,3900.0
74,11,/,6.7272727272727275
49,85,/,0.5764705882352941
20,93,-,-73.0
51,84,/,0.6071428571428571
16,56,+,72.0
30,44,*,1320.0
52,97,+,149.0
70,84,-,-14.0
26,36,/,0.7222222222222222
74,17,+,91.0
21,10,-,11.0
78,70,/,1.1142857142857143
22,88,+,110.0
65,11,/,5.909090909090909
15,56,+,71.0
63,51,-,12.0
75,60,-,15.0
52,85,/,0.611764705882353
1,14,/,0.07142857142857142
73,53,/,1.3773584905660377
85,62,-,23.0
40,57,/,0.7017543859649122
67,39,-,28.0
98,53,-,45.0
10,23,*,230.0
37,58,/,0.6379310344827587
95,67,-,28.0
18,7,-,11.0
77,11,-,66.0
58,56,*,3248.0
50,43,-,7.0
75,10,/,7.5
85,72,/,1.1805555555555556
87,99,/,0.8787878787878788
96,21,+,117.0
22,51,/,0.43137254901960786
48,6,-,42.0
55,12,/,4.583333333333333
41,13,*,533.0
77,20,/,3.85
85,2,/,42.5
56,87,*,4872.0
23,96,*,2208.0
34,60,+,94.0
63,7,+,70.0
36,85,*,3060.0
91,80,+,171.0
2,37,*,74.0
31,5,/,6.2
78,72,/,1.0833333333333333
98,57,/,1.719298245614035
71,35,/,2.0285714285714285
96,32,/,3.0
75,63,-,12.0
84,61,/,1.3770491803278688
11,54,/,0.2037037037037037
9,49,*,441.0
95,31,*,2945.0
76,22,/,3.4545454545454546
31,59,-,-28.0
59,60,/,0.9833333333333333
80,74,-,6.0
12,93,-,-81.0
45,79,-,-34.0
54,48,*,2592.0
12,96,/,0.125
41,5,*,205.0
34,63,*,2142.0
36,61,/,0.5901639344262295
51,17,*,867.0
12,6,+,18.0
62,19,+,81.0
33,16,+,49.0
37,88,*,3256.0
75,83,+,158.0
51,8,-,43.0
3,23,-,-20.0
61,65,+,126.0
52,15,+,67.0
53,89,+,142.0
66,31,/,2.129032258064516
42,51,/,0.8235294117647058
9,86,*,774.0
28,25,+,53.0
57,9,*,513.0
74,96,+,170.0
82,51,*,4182.0
81,19,-,62.0
59,56,*,3304.0
40,18,/,2.2222222222222223
69,46,+,115.0
16,41,-,-25.0
6,96,*,576.0
42,56,-,-14.0
61,77,/,0.7922077922077922
40,19,*,760.0
96,28,/,3.4285714285714284
1,86,+,87.0
75,7,/,10.714285714285714
94,80,*,7520.0
5,42,-,-37.0
98,9,/,10.88888888888889
52,80,/,0.65
1,36,-,-35.0
83,6,-,77.0
92,40,-,52.0
68,79,*,5372.0
22,71,+,93.0
13,9,-,4.0
100,56,*,5600.0
50,15,*,750.0
33,71,-,-38.0
34,95,*,3230.0
87,67,-,20.0
5,96,-,-91.0
5,92,+,97.0
31,79,/,0.3924050632911392
34,71,-,-37.0
68,62,+,130.0
60,46,/,1.3043478260869565
62,4,*,248.0
51,33,-,18.0
75,76,*,5700.0
75,81,+,156.0
59,40,+,99.0
6,18,+,24.0
61,29,*,1769.0
77,79,*,6083.0
86,64,/,1.34375
87,72,/,1.2083333333333333
18,8,+,26.0
88,80,+,168.0
80,100,+,180.0
30,39,+,69.0
77,26,+,103.0
39,91,/,0.42857142857142855
62,42,+,104.0
64,2,-,62.0
34,81,+,115.0
21,96,+,117.0
58,37,-,21.0
15,62,+,77.0
1,55,-,-54.0
97,74,+,171.0
71,19,*,1349.0
83,2,*,166.0
89,6,+,95.0
26,89,*,2314.0
18,50,*,900.0
98,97,-,1.0
98,80,+,178.0
46,48,+,94.0
74,79,/,0.9367088607594937
99,53,+,152.0
10,71,/,0.14084507042253522
100,35,*,3500.0
11,36,*,396.0
56,92,/,0.6086956521739131
95,86,-,9.0
36,92,*,3312.0
92,69,-,23.0
90,74,/,1.2162162162162162
66,27,+,93.0
62,43,/,1.441860465116279
88,83,*,7304.0
87,47,+,134.0
4,5,-,-1.0
25,41,+,66.0
82,25,/,3.28
80,79,/,1.0126582278481013
33,13,*,429.0
79,57,+,136.0
23,8,-,15.0
83,52,-,31.0
58,10,/,5.8
7,75,*,525.0
69,8,/,8.625
37,43,-,-6.0
55,22,-,33.0
45,67,+,112.0
15,48,-,-33.0
4,89,-,-85.0
89,26,-,63.0
30,5,/,6.0
65,80,*,5200.0
50,28,*,1400.0
46,76,-,-30.0
96,85,-,11.0
10,75,-,-65.0
51,65,*,3315.0
24,97,-,-73.0
60,33,+,93.0
95,68,+,163.0
11,54,/,0.2037037037037037
45,67,/,0.6716417910447762
48,6,/,8.0
15,66,/,0.22727272727272727
28,28,*,784.0
83,82,+,165.0
81,86,-,-5.0
85,65,+,150.0
19,20,/,0.95
20,66,*,1320.0
14,69,-,-55.0
50,93,-,-43.0
76,65,-,11.0
29,26,+,55.0
36,94,-,-58.0
79,18,+,97.0
16,20,+,36.0
21,4,/,5.25
100,25,-,75.0
85,60,*,5100.0
13,7,*,91.0
99,72,*,7128.0
92,78,*,7176.0
38,23,/,1.6521739130434783
99,10,/,9.9
8,29,+,37.0
79,82,+,161.0
77,21,*,1617.0
39,84,/,0.4642857142857143
82,83,*,6806.0
23,24,+,47.0
24,48,*,1152.0
81,90,/,0.9
12,68,-,-56.0
76,80,-,-4.0
71,5,+,76.0
3,5,-,-2.0
69,85,+,154.0
67,17,*,1139.0
74,42,*,3108.0
70,8,*,560.0
66,19,+,85.0
77,27,+,104.0
90,70,/,1.2857142857142858
64,74,-,-10.0
15,77,/,0.19480519480519481
19,20,/,0.95
98,48,+,146.0
72,8,*,576.0
96,83,*,7968.0
89,51,*,4539.0
8,23,-,-15.0
62,28,+,90.0
97,65,*,6305.0
2,63,*,126.0
83,90,-,-7.0
92,30,*,2760.0
100,83,+,183.0
18,49,*,882.0
68,92,/,0.7391304347826086
28,72,-,-44.0
46,2,/,23.0
97,81,+,178.0
92,68,-,24.0
94,93,/,1.010752688172043
90,50,+,140.0
80,96,/,0.8333333333333334
33,78,+,111.0
20,14,-,6.0
94,89,/,1.0561797752808988
40,25,/,1.6
79,87,+,166.0
97,44,*,4268.0
93,13,-,80.0
60,70,+,130.0
65,40,/,1.625
28,87,/,0.3218390804597701
23,20,-,3.0
29,24,+,53.0
57,85,*,4845.0
47,41,/,1.146341463414634
18,67,-,-49.0
95,2,*,190.0
23,33,-,-10.0
8,65,+,73.0
29,66,-,-37.0
31,57,*,1767.0
15,1,-,14.0
90,60,-,30.0
95,10,*,950.0
73,79,-,-6.0
45,22,-,23.0
97,47,+,144.0
9,50,/,0.18
97,48,/,2.0208333333333335
51,40,+,91.0
40,98,+,138.0
23,33,+,56.0
73,79,-,-6.0
82,61,/,1.3442622950819672
20,91,-,-71.0
38,54,*,2052.0
82,79,*,6478.0
7,38,/,0.18421052631578946
60,21,-,39.0
75,48,+,123.0
2,45,*,90.0
68,10,/,6.8
26,66,*,1716.0
16,9,-,7.0
24,40,-,-16.0
56,22,/,2.5454545454545454
46,49,/,0.9387755102040817
28,25,-,3.0
97,9,+,106.0
6,21,+,27.0
63,57,*,3591.0
42,31,-,11.0
18,32,/,0.5625
89,23,+,112.0
40,39,-,1.0
29,32,/,0.90625
89,5,-,84.0
51,9,*,459.0
3,84,-,-81.0
38,46,+,84.0
78,87,/,0.896551724137931
96,99,/,0.9696969696969697
18,50,/,0.36
62,74,-,-12.0
62,39,+,101.0
94,21,+,115.0
86,88,/,0.9772727272727273
25,5,+,30.0
10,25,*,250.0
40,97,/,0.41237113402061853
46,53,/,0.8679245283018868
37,39,*,1443.0
69,98,/,0.7040816326530612
80,20,+,100.0
57,38,+,95.0
3,28,+,31.0
70,75,*,5250.0
49,26,/,1.8846153846153846
70,34,-,36.0
72,39,/,1.8461538461538463
100,37,/,2.7027027027027026
36,58,+,94.0
72,99,-,-27.0
39,89,+,128.0
71,6,+,77.0
20,22,+,42.0
90,48,/,1.875
2,43,+,45.0
6,14,/,0.42857142857142855
44,81,/,0.5432098765432098
43,74,*,3182.0
4,75,-,-71.0
20,54,-,-34.0
27,63,-,-36.0
48,35,*,1680.0
11,56,+,67.0
3,8,-,-5.0
99,43,+,142.0
72,81,*,5832.0
95,41,*,3895.0
51,86,-,-35.0
58,99,/,0.5858585858585859
99,78,+,177.0
95,92,-,3.0
76,82,*,6232.0
22,18,-,4.0
32,16,-,16.0
83,86,+,169.0
31,84,-,-53.0
61,55,-,6.0
68,29,*,1972.0
55,15,*,825.0
23,84,*,1932.0
31,45,*,1395.0
9,80,-,-71.0
24,58,*,1392.0
37,98,/,0.37755102040816324
34,96,+,130.0
37,10,+,47.0
91,81,-,10.0
13,81,+,94.0
84,88,+,172.0
90,55,-,35.0
53,36,*,1908.0
41,74,/,0.5540540540540541
62,97,/,0.6391752577319587
96,52,+,148.0
6,45,/,0.13333333333333333
62,34,+,96.0
46,3,/,15.333333333333334
7,94,-,-87.0
81,24,/,3.375
65,31,+,96.0
15,66,/,0.22727272727272727
81,100,-,-19.0
10,84,-,-74.0
40,17,/,2.3529411764705883
79,87,+,166.0
94,60,/,1.5666666666666667
59,98,/,0.6020408163265306
71,54,+,125.0
58,86,+,144.0
92,9,/,10.222222222222221
14,67,-,-53.0
51,44,+,95.0
83,5,-,78.0
71,26,-,45.0
3,52,/,0.057692307692307696
52,50,/,1.04
39,6,-,33.0
50,18,/,2.7777777777777777
19,45,*,855.0
17,44,*,748.0
27,32,/,0.84375
3,68,/,0.04411764705882353
40,30,/,1.3333333333333333
80,89,*,7120.0
85,33,-,52.0
24,92,+,116.0
44,7,/,6.285714285714286
36,28,-,8.0
63,21,-,42.0
24,65,*,1560.0
48,27,/,1.7777777777777777
73,90,/,0.8111111111111111
33,13,-,20.0
59,96,*,5664.0
19,20,-,-1.0
60,23,-,37.0
17,52,-,-35.0
93,81,*,7533.0
99,16,+,115.0
17,88,*,1496.0
98,27,/,3.6296296296296298
48,28,/,1.7142857142857142
6,47,-,-41.0
89,79,-,10.0
86,17,+,103.0
44,6,-,38.0
19,28,/,0.6785714285714286
48,28,*,1344.0
91,2,-,89.0
61,33,+,94.0
31,71,*,2201.0
78,97,*,7566.0
21,71,+,92.0
5,77,*,385.0
59,86,*,5074.0
69,49,-,20.0
23,36,-,-13.0
63,19,/,3.3157894736842106
5,77,*,385.0
95,44,/,2.159090909090909
34,72,/,0.4722222222222222
11,67,/,0.16417910447761194
8,97,+,105.0
52,90,*,4680.0
83,48,*,3984.0
54,4,-,50.0
25,23,*,575.0
88,41,-,47.0
40,16,*,640.0
38,12,/,3.1666666666666665
8,60,/,0.13333333333333333
49,97,*,4753.0
59,63,/,0.9365079365079365
22,96,*,2112.0
61,40,*,2440.0
66,62,/,1.064516129032258
76,40,*,3040.0
10,5,-,5.0
39,9,*,351.0
14,79,*,1106.0
94,62,-,32.0
3,13,+,16.0
19,78,/,0.24358974358974358
67,84,*,5628.0
29,16,*,464.0
90,53,*,4770.0
50,88,-,-38.0
5,44,/,0.11363636363636363
14,70,+,84.0
23,22,-,1.0
88,68,+,156.0
12,64,/,0.1875
54,18,/,3.0
8,73,*,584.0
58,93,+,151.0
44,79,*,3476.0
83,13,+,96.0
39,35,-,4.0
43,25,/,1.72
13,32,+,45.0
45,14,+,59.0
42,7,/,6.0
27,24,*,648.0
15,66,+,81.0
64,50,-,14.0
21,10,+,31.0
11,67,*,737.0
63,76,/,0.8289473684210527
7,20,+,27.0
25,48,*,1200.0
71,49,+,120.0
66,48,*,3168.0
46,23,+,69.0
99,54,/,1.8333333333333333
66,21,-,45.0
65,32,+,97.0
98,79,/,1.240506329113924
59,34,+,93.0
21,6,*,126.0
99,41,+,140.0
19,85,*,1615.0
72,26,-,46.0
54,21,-,33.0
61,38,-,23.0
6,57,+,63.0
52,21,+,73.0
21,78,/,0.2692307692307692
46,53,-,-7.0
4,90,*,360.0
63,49,-,14.0
79,25,+,104.0
63,20,-,43.0
4,62,*,248.0
41,14,-,27.0
25,5,*,125.0
28,83,*,2324.0
54,40,+,94.0
74,56,-,18.0
21,34,+,55.0
44,75,-,-31.0
90,57,*,5130.0
42,86,+,128.0
61,58,+,119.0
98,2,*,196.0
91,29,*,2639.0
3,22,/,0.13636363636363635
91,11,*,1001.0
72,60,*,4320.0
61,73,-,-12.0
67,51,*,3417.0
74,63,-,11.0
90,83,-,7.0
77,65,/,1.1846153846153846
98,11,+,109.0
38,71,*,2698.0
66,61,+,127.0
2,69,+,71.0
84,22,*,1848.0
49,59,-,-10.0
35,57,*,1995.0
3,8,/,0.375
83,85,+,168.0
80,58,*,4640.0
71,54,-,17.0
35,88,/,0.3977272727272727
5,5,/,1.0
60,83,+,143.0
21,54,/,0.3888888888888889
83,7,*,581.0
29,100,+,129.0
33,95,*,3135.0
1,28,-,-27.0
24,45,*,1080.0
22,42,+,64.0
25,31,-,-6.0
87,45,-,42.0
38,92,*,3496.0
52,24,/,2.1666666666666665
61,45,/,1.3555555555555556
65,35,+,100.0
28,43,*,1204.0
49,92,*,4508.0
73,61,/,1.1967213114754098
7,91,+,98.0
61,51,-,10.0
22,81,-,-59.0
96,80,-,16.0
25,5,+,30.0
89,25,+,114.0
98,67,+,165.0
19,70,+,89.0
44,91,-,-47.0
